id,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,lane_kf,type_most_common,vAlpha0_ped,tauAlpha_ped,A_pp,B_pp,A_wall,B_wall,m_gamma,tau_gamma,v_gamma0,a_gamma_max,b_gamma,eta_gamma,mu_gamma,eps_m,A_w,B_w,A_s,B_s,T_i
8498,0.6899501920116907,0.0003494401139376389,0.018693317360426932,0.0096401249310283,0.01786562446675787,0.0006232318522209001,0.4493799865238036,0.9999982007491292,0.6899501920116907,39,0,1.358,0.5,1825.9963190527412,1.6632757045736886,2859.313982782566,1.482101829856139,200,0.5,3.073,4,4,0.3,1.2,0.6663367450668896,1185.7638571692698,1.2185533634475394,909.1119261600218,0.9560852760526558,0.97
8499,0.9583685525351583,0.00010032312693020103,0.010016143316177192,0.004327749998387068,0.00749429864217438,0.0003344378877881311,0.043439913960777045,0.9999995532395652,0.9583685525351583,39,0,1.358,0.5,2777.371232385865,1.7821227663335635,1520.399023946772,0.9296594530279196,200,0.5,3.073,4,4,0.3,1.2,1.7213601159558283,2970.2013805860547,0.5823691249207475,2934.4825226497296,0.6540513036784226,0.97
8500,0.0018714180311333556,0.43151630634117555,0.6568990077182151,0.04074663208644652,0.0794322491400786,0.021900895245537323,533.354154637693,0.997752345162767,0.0018714180311333556,41,0,1.358,0.5,2121.8451887445854,1.5549667591774166,546.3413939602186,1.6484963870466203,200,0.5,3.073,4,4,0.3,1.2,2.5963617757916118,2510.764287954775,0.44540796527126353,1582.05745302906,0.32705639091305866,0.97
8471,0.9683179042309471,0.00010161084633190713,0.010080220549765125,0.004407295131145049,0.007430967924041658,0.0003368156221481261,0.0327186925188741,0.9999995446519131,0.9683179042309471,40,0,1.358,0.5,2795.6265005038413,1.7280916431427735,1021.9908952733834,0.31340165520022223,200,0.5,3.073,4,4,0.3,1.2,3.0254394971094887,1801.2677609673556,1.6998381660610278,945.7289882411244,1.6563142668483348,0.97
8501,0.979344114571908,8.504657286223929e-05,0.009222069879492308,0.0041161264992972246,0.00670888447145248,0.0003141955407538629,0.021091550069835343,0.999999620653187,0.979344114571908,39,1,1.358,0.5,2693.94752469711,1.583656061862907,2095.606076461666,1.0719169201498495,200,0.5,3.073,4,4,0.3,1.2,4.37965890916414,2146.030500844603,1.3560025314678354,850.9927322636491,0.5169295572495498,0.97
8495,0.5702982587801337,0.0004357827896067285,0.020875411124256414,0.01145605968398455,0.021478008092412664,0.0006960712473262101,0.7534684432300336,0.9999974570650241,0.5702982587801337,1,0,1.358,0.5,2633.2088347214108,1.0958263187123634,1216.0208279571877,0.87268715319034,200,0.5,3.073,4,4,0.3,1.2,4.142923490892198,2818.0080599823605,1.9232515123571732,1383.199917255438,1.0167886162917836,0.97
8478,0.9458441192525344,0.0001684019585852086,0.012976978022066947,0.005902014037462923,0.010375822735044591,0.0004329383378941064,0.057256665918970925,0.9999992338239108,0.9458441192525344,39,0,1.358,0.5,2366.4366538560867,1.8738840723442063,1440.6977286907254,1.124043114550368,200,0.5,3.073,4,4,0.3,1.2,0.6730200049733306,2142.8133219154834,0.6088046882876381,539.7997810807216,0.3099336687690306,0.97
8476,0.9674234908827828,0.00015168231228873143,0.012315937328873164,0.005468034635618498,0.00944869276431371,0.00041142129838657465,0.03367347332809838,0.9999993039361474,0.9674234908827828,40,0,1.358,0.5,2537.221665605039,1.8775705817546353,2959.059281681633,0.5579936704423962,200,0.5,3.073,4,4,0.3,1.2,1.2789712785448248,1351.7150849435234,1.456134367639747,2741.0124561841308,1.4771585147977284,0.97
8496,0.555870272069857,0.0005191558777165165,0.022784992379119122,0.012880022100260683,0.02435287948312176,0.0007598272054264127,0.798980895805719,0.9999969291627855,0.555870272069857,40,0,1.358,0.5,2821.039549625552,1.5081000219835616,1788.970296482475,0.8783206646877085,200,0.5,3.073,4,4,0.3,1.2,4.206733020886716,1701.331343395473,1.0072461488921856,621.7219759103807,1.608864737588696,0.97
8502,0.5787659365007989,0.0005002159407868534,0.022365507836551654,0.012550653082762974,0.02379502267072346,0.0007458383586278193,0.7278141938448717,0.9999970693499471,0.5787659365007989,40,0,1.358,0.5,2837.6493371081688,1.255882307805828,2286.6951147044947,0.42262296729357013,200,0.5,3.073,4,4,0.3,1.2,2.1975900805588373,2426.385805116536,1.714189573282414,976.0588090914753,0.6687916712623723,0.97
8503,0.0019020298872840138,0.3939595299708516,0.6276619551724093,0.041727474081224854,0.07372474869751372,0.02095932447043056,524.7540939211743,0.9976816231695317,0.0019020298872840138,41,0,1.358,0.5,2869.324266490912,1.9275752796475194,1238.0491453599457,1.4804916167923678,200,0.5,3.073,4,4,0.3,1.2,1.3113198045639345,1491.3235472702013,1.569605690955279,1175.2167371566165,0.06376254981652492,0.97
8493,0.9417167455814293,0.00038203969198949254,0.019545835668742653,0.010623743222021894,0.020950772424688176,0.0006701932462355266,0.06189043010229779,0.9999981274930253,0.9417167455814293,40,0,1.358,0.5,2998.6963544940604,1.5687401266447039,1611.5321321836605,0.8010232126654797,200,0.5,3.073,4,4,0.3,1.2,2.123849196664772,2748.2550173625013,1.1893077017241664,1027.886370660217,1.5256608523381516,0.97
8505,0.6037072487484447,0.0006066839103121352,0.02463095431184377,0.014604631809681065,0.027353598759885762,0.0008359309210476233,0.6564319909577303,0.9999962469563364,0.6037072487484447,40,0,1.358,0.5,2665.408219095506,1.7879147609262018,760.8928910472407,1.0133076573037625,200,0.5,3.073,4,4,0.3,1.2,4.377415535731368,747.7495795951643,1.5287675155876488,1616.5141995834247,1.1470438624698749,0.97
8506,0.7410455081913335,0.0005537952294054031,0.02353285425538949,0.013621109565977445,0.025460854508033363,0.0008061224138404669,0.34944478975480936,0.9999969650032566,0.7410455081913335,39,0,1.358,0.5,2756.268076286461,1.6836708142607466,2021.6676797061893,1.73238175370305,200,0.5,3.073,4,4,0.3,1.2,2.0045354015525536,2081.503966356577,1.3494621655152406,1040.4178793022727,1.8272876477938451,0.97
8486,0.8914435093406982,0.0004890605376976348,0.02211471314979317,0.012706922836084916,0.022623048787102237,0.0007575437196114029,0.12177607388671106,0.9999973901575503,0.8914435093406982,1,0,1.358,0.5,2781.303705704558,1.920683874248791,1194.1605424068657,0.4540688640173775,200,0.5,3.073,4,4,0.3,1.2,3.3559700738634444,2116.8424943105256,0.689214288153234,1188.6995486802725,1.2814532205198905,0.97
8507,0.9201901307737678,0.00047136920378429886,0.021711038754152204,0.012352725886236314,0.021390019657961813,0.0007446583002439134,0.08673193349631099,0.9999974363786925,0.9201901307737678,40,0,1.358,0.5,2617.193868466103,1.9966153406977467,1236.0466718682596,0.5547665380389866,200,0.5,3.073,4,4,0.3,1.2,4.538803821417007,1032.9068958487387,0.5215871569258427,2733.5132728815097,0.06120198650655975,0.97
8508,0.6505692477943019,0.0006494744683421443,0.025484788960125692,0.015108167814521319,0.028795682823781674,0.0008730560722409524,0.5371153853189533,0.9999960883086215,0.6505692477943019,40,0,1.358,0.5,2924.0275969736895,1.9448508903540322,1508.4440575208746,1.327760871202895,200,0.5,3.073,4,4,0.3,1.2,3.754839888979571,2489.0627891586782,1.1008521769837687,2596.6248160744253,1.1433438110244576,0.97
8509,0.6912791501701591,0.0006202689000405362,0.02490519825338751,0.01464354745624855,0.027811714051986278,0.0008532686822528593,0.4465936080291861,0.9999963835572766,0.6912791501701591,40,0,1.358,0.5,2894.4957250855355,1.6924898112155915,1917.6393683939611,1.1622189161525582,200,0.5,3.073,4,4,0.3,1.2,4.326212964654264,1506.6945723445692,0.7406587312371556,1891.7110280373856,1.706914491234617,0.97
8510,0.9487992105011029,0.00046925023923344734,0.021662184544349337,0.012361608235509258,0.020981477448445904,0.0007436633329419999,0.053963777511846445,0.9999973896480217,0.9487992105011029,1,0,1.358,0.5,2846.4528177147827,1.85747024658576,1960.886503236551,1.5465511820640363,200,0.5,3.073,4,4,0.3,1.2,1.0830549291066012,1359.457471603681,0.26278858083363366,2783.139410239185,1.5570853529205342,0.97
8504,0.7176617930630599,0.0006176044180933309,0.024851648196715866,0.014608171780029844,0.027856232723212946,0.0008561331930162711,0.39341401432545176,0.9999963915937441,0.7176617930630599,39,0,1.358,0.5,2695.5344524594975,1.7635688819156559,725.1606677852211,0.8007807591434482,200,0.5,3.073,4,4,0.3,1.2,0.9485229233429624,1598.8537606674156,0.915225852644838,2683.015716579216,1.6956018062125164,0.97
8511,0.6848973716148304,0.0006389899531837685,0.025278250595794173,0.014939418620446742,0.0287742799517841,0.0008713392928608714,0.4600727662923133,0.9999961048702686,0.6848973716148304,40,0,1.358,0.5,2616.171114051007,1.8444492904303527,2467.580443881324,0.5147257236781732,200,0.5,3.073,4,4,0.3,1.2,3.681252627912748,1759.211192558898,0.7455425132834712,2104.459612332103,0.6211208417249029,0.97
8512,0.588027289682135,0.0006421643863051497,0.0253409626159929,0.015185794468693415,0.028791049356466206,0.0008471797034436879,0.7006013454589184,0.9999957361470363,0.588027289682135,40,0,1.358,0.5,2858.0422233884206,1.975380705271864,1044.9394299587561,1.2450477740414057,200,0.5,3.073,4,4,0.3,1.2,1.871916263076153,2615.742083892178,1.6644837322665673,572.0291280252261,0.6373698138372466,0.97
8513,0.6013792170869939,0.000657583625555444,0.02564339340952059,0.015425111060842774,0.029410515553223257,0.0008601236290419516,0.6628442945598876,0.9999956420710086,0.6013792170869939,39,0,1.358,0.5,2931.2116537973548,1.9398086614417496,2729.909787531871,0.8549235389990475,200,0.5,3.073,4,4,0.3,1.2,4.485558413482238,2028.0988433822288,0.8605819899005553,1751.9624984222128,1.806150555961944,0.97
8515,0.7847877862884216,0.0005935710398974215,0.024363313401453045,0.014192590151632675,0.02710469241338283,0.0008431124507728987,0.27422982043260874,0.999996561170762,0.7847877862884216,39,0,1.358,0.5,2566.396790731796,1.3657946792471343,1509.1896486496146,1.366156568307577,200,0.5,3.073,4,4,0.3,1.2,3.5120270118994785,2547.8249456965023,1.7462862276847573,1434.3401933355347,0.688518731751864,0.97
8516,0.477588355947014,0.0006148698110892007,0.024796568534561404,0.014625669545314381,0.02708451811798565,0.0008300570650134577,1.093853393927688,0.9999959201267101,0.477588355947014,40,0,1.358,0.5,2973.727845813015,1.7603575889589675,2453.33624991958,1.6971788897341749,200,0.5,3.073,4,4,0.3,1.2,2.5876759655227293,564.5332658390921,1.4182710322691618,2733.067758990966,0.8187082888943366,0.97
8517,0.7442767541806962,0.0006607427545829767,0.025704916933983208,0.01528448818584612,0.029931635317061223,0.0008935386328217424,0.3435862323831479,0.999995815841762,0.7442767541806962,39,0,1.358,0.5,2624.654383927113,1.8008996988932504,2684.822999597155,0.7853115663510206,200,0.5,3.073,4,4,0.3,1.2,2.3083228498190294,1885.255855489957,1.9761372324405837,1757.322796379128,1.7692406131990082,0.97
8518,0.49817648992846664,0.0005953432264594246,0.024399656277485235,0.014279741838117527,0.026496842144231897,0.0008207620560111739,1.0073207391693464,0.9999959701179029,0.49817648992846664,40,0,1.358,0.5,2926.201982012245,1.8190421065089128,1797.3188030081851,0.4063459127923419,200,0.5,3.073,4,4,0.3,1.2,2.1014016116294876,2037.6567872282774,0.8908573491914654,1191.7523046239535,0.6541549133409346,0.97
8519,0.7474410043741978,0.0006625455574623717,0.025739960323636315,0.015508783223973662,0.02958489516597057,0.0009034333080155007,0.33789823430580956,0.9999949574611752,0.7474410043741978,40,0,1.358,0.5,2634.6487095750545,1.5901846861638074,913.8593576995622,0.11148524224400316,200,0.5,3.073,4,4,0.3,1.2,1.5160902136691874,1283.9617821974743,0.10047573825273622,2311.0535391322583,1.1342594695128216,0.97
8520,0.7473905433665882,0.0006614257616026771,0.025718199034976713,0.015509571407191036,0.02949634550182128,0.000896670184208949,0.337988564178968,0.9999947537210598,0.7473905433665882,1,0,1.358,0.5,2723.3765393103413,1.4045566174933197,1819.6085830568645,0.6201762284878298,200,0.5,3.073,4,4,0.3,1.2,2.0597647933478895,1553.6573661010143,0.2973805592522796,951.2356810506287,1.7325235951492324,0.97
8521,0.7561538910410548,0.0007430463567952657,0.02725887666055345,0.016673927213687767,0.03170999233795522,0.0009609083114683004,0.3224821188491453,0.9999940226244892,0.7561538910410548,39,0,1.358,0.5,2952.663175014456,1.9880151487184547,2348.1350124488913,1.879341377542434,200,0.5,3.073,4,4,0.3,1.2,0.7146660891406031,2739.9779824550737,0.936050108696831,2127.442958569891,1.785322055374511,0.97
8523,0.6377568662518062,0.0005585011430486903,0.023632628779902805,0.013822073276458447,0.024732521922950598,0.0009063298800809528,0.567995662480518,0.9999961117238156,0.6377568662518062,40,0,1.358,0.5,2919.357431866177,1.5633688644530839,2723.802636486921,0.6806826290947195,200,0.5,3.073,4,4,0.3,1.2,1.6166794431820717,1715.740398641447,1.4270781607842737,723.3347952637704,1.9755006897737701,0.97
8524,0.72784495308869,0.0005395656365364557,0.023228552183389643,0.013807893713026683,0.025044396992772704,0.0008942829290311701,0.3739189861197638,0.9999959201675985,0.72784495308869,39,0,1.358,0.5,2769.729714256463,1.9945717408738506,1627.335955923226,0.7090632006807434,200,0.5,3.073,4,4,0.3,1.2,2.5784984099640864,1021.597790443421,1.8020881700179343,645.3687171765614,0.8659709364268525,0.97
8525,0.8958257857835064,0.0005261921931662036,0.02293887950982357,0.014022943443247622,0.025362781424700838,0.0008866214581800169,0.116288474689731,0.9999958635610973,0.8958257857835064,39,0,1.358,0.5,2562.401372556757,1.8289672239185288,2265.1214993378208,0.8083264125430647,200,0.5,3.073,4,4,0.3,1.2,4.3077532760894215,892.5978451430149,1.9033342742207833,747.7726509290004,0.5833268306687114,0.97
8526,0.6974672275945408,0.0005640560756841657,0.02374986475086049,0.013904584742026289,0.025384769212814632,0.0009121642455991524,0.43375912220112345,0.9999959800802718,0.6974672275945408,40,0,1.358,0.5,2895.352380236479,1.9593528042682111,2393.471334006509,0.7092684439926086,200,0.5,3.073,4,4,0.3,1.2,0.9832229646912577,2059.250553346404,0.8105822590666719,563.1863735229335,0.3080116063948784,0.97
8528,0.6745109889265323,0.0005188769192729727,0.022778870017473928,0.013024270835912012,0.023124771010762487,0.0008958840800205717,0.48255553492386455,0.9999965176044098,0.6745109889265323,40,0,1.358,0.5,2408.0416000520668,1.4372747194467583,1024.6380449780268,1.417410075072853,200,0.5,3.073,4,4,0.3,1.2,4.424929661712735,801.0544790915934,0.5430774621684503,1154.399516861211,1.531790259648548,0.97
8530,0.8922512431615746,0.00045398705525459017,0.02130697198699501,0.012074951471622526,0.022803197380492433,0.0008483210729382791,0.12076055669772098,0.9999967534777028,0.8922512431615746,39,0,1.358,0.5,2873.459285933942,1.215729089680738,1170.6065610579667,0.41231790703777155,200,0.5,3.073,4,4,0.3,1.2,4.292672098338162,1135.567538706678,0.8788015879152177,1884.9371525877027,1.891905018527582,0.97
8531,0.6880232563380007,0.0005328310713895594,0.02308313391612065,0.013230804582552906,0.023182134676401477,0.0009078506605714721,0.45343924175251504,0.9999964528134476,0.6880232563380007,40,0,1.358,0.5,2676.548897325903,1.3651580840028672,1853.1102647599541,0.7979421366136068,200,0.5,3.073,4,4,0.3,1.2,1.599212774383242,2933.485671164546,1.3225654350245792,2131.7488741430716,1.7157220784645981,0.97
8532,0.9071150317737695,0.00045917497407069527,0.02142836844164052,0.012199281827627013,0.02181582099562017,0.000867580592436046,0.10239601921776505,0.9999966177553371,0.9071150317737695,40,0,1.358,0.5,2055.7702605614213,1.7752386316443935,1176.6378182478802,1.9325602756445615,200,0.5,3.073,4,4,0.3,1.2,4.455965233094073,2990.2468005592236,1.9688707871246027,2770.178638524138,0.44503838563361114,0.97
8533,0.757272157796899,0.0005603657418430492,0.023672045577918466,0.013591038354559788,0.024090577570855174,0.0009338429847107236,0.3205292043342241,0.9999962487154256,0.757272157796899,39,0,1.358,0.5,2891.845217878596,1.581616870665612,2065.5282291045114,1.5940855606067452,200,0.5,3.073,4,4,0.3,1.2,3.6478661532601415,2259.8269836652858,0.05619388689149975,954.2953254876328,1.6647979780349964,0.97
8535,0.8358099002886455,0.0005224582730521148,0.022857346150682384,0.013140126017892986,0.02377846259123314,0.0009270893921817027,0.19644431066759518,0.9999961662337623,0.8358099002886455,40,0,1.358,0.5,2958.678848862316,1.199818807170671,2319.165090584611,1.7874227052384655,200,0.5,3.073,4,4,0.3,1.2,2.70128852721555,1235.0527848275588,0.24881613355730658,1015.0973764633065,0.7047767035475757,0.97
8537,0.7818954177159193,0.0005395423994027244,0.023228051993284423,0.013189228886861777,0.02291694381962407,0.0009165740856554041,0.2789434204912085,0.9999963860250465,0.7818954177159193,40,0,1.358,0.5,2625.670221273552,1.1962410991852546,727.1259989445332,1.4682457407308513,200,0.5,3.073,4,4,0.3,1.2,0.6660830168433585,600.9413098633047,1.707602668836975,2248.553682963863,1.9991961129089493,0.97
8539,0.8258778459268304,0.0005607255813737021,0.023679644874315623,0.013774739910057262,0.024377706750632028,0.0009426541878620911,0.21083281859651198,0.9999961072143628,0.8258778459268304,39,0,1.358,0.5,2581.7222663195407,1.5899123339133752,2093.692052130817,1.8440680121661164,200,0.5,3.073,4,4,0.3,1.2,1.470339915532399,1922.0115874336407,1.3751652885146444,2854.3003906440385,0.9691720460835583,0.97
8540,0.8879392890275473,0.0005258463442509087,0.022931339783163755,0.013453153772354764,0.02426334958570382,0.0009725810531097667,0.12620312262021807,0.9999959789394129,0.8879392890275473,40,0,1.358,0.5,2651.079202604383,1.6024883025235497,2887.741348126956,0.5007496908617748,200,0.5,3.073,4,4,0.3,1.2,2.2581606481457417,2278.3536734361855,1.3127506637242117,2963.4452532222904,1.3738703866489925,0.97
8542,0.7741476506189041,0.0005846558059532243,0.024179656861775856,0.013874084624712018,0.024448399624576896,0.0009563566448393985,0.2917432471706589,0.9999963164342903,0.7741476506189041,40,0,1.358,0.5,2551.0170782850582,1.9492672061286151,1861.1760276741452,1.246698186578815,200,0.5,3.073,4,4,0.3,1.2,3.0788182830819526,659.8545253330552,1.1732917304571941,2087.206545057039,1.6502065891877615,0.97
8544,0.8909803572504061,0.0006274830712866466,0.02504961219832847,0.013994697713876866,0.024340276933851924,0.0010021713944629274,0.12235919890089608,0.9999964121516238,0.8909803572504061,39,0,1.358,0.5,2664.517079520124,1.863075050329001,874.1682211860636,1.73395000345455,200,0.5,3.073,4,4,0.3,1.2,0.7015049032314276,518.85551462416,0.8198476937271493,1901.0450655087159,1.765649021122974,0.97
8545,0.8686533738765929,0.0006048287156808632,0.024593265657103434,0.013853384568915637,0.02468365532479872,0.0009843550763131476,0.1512071789202158,0.9999965599849662,0.8686533738765929,39,0,1.358,0.5,2456.6963213439244,1.956201766138727,2359.625324345525,0.828855657761518,200,0.5,3.073,4,4,0.3,1.2,3.0555824720240485,1064.3704225559436,0.6924527129069177,2156.4764349211964,0.5257208159974261,0.97
8546,0.8425321197681345,0.0005971193943915667,0.02443602656717263,0.013917642608974141,0.024409665659936925,0.0009769778663163014,0.18689837044456037,0.9999964452287339,0.8425321197681345,40,0,1.358,0.5,2705.063148598891,1.9621558744934586,2149.333069918007,0.520168173517021,200,0.5,3.073,4,4,0.3,1.2,3.6465999249279926,2940.8875789367353,1.1619975866732934,2466.472803808601,1.9159769798554331,0.97
8547,0.8646754159134542,0.0004699799773568495,0.02167902159593116,0.011850257144250103,0.020986916977978963,0.0008708432745273495,0.1565033324598309,0.9999971794774978,0.8646754159134542,39,0,1.358,0.5,2674.568483885982,1.2308841615133894,2162.681657435638,0.8207938444983267,200,0.5,3.073,4,4,0.3,1.2,3.041570541220081,2150.74546814957,0.7593196402310396,2102.122699500088,1.6965650875946185,0.97
8548,0.8691474931059797,0.0004661074485381104,0.021589521730184538,0.011887965451909593,0.021188574044983775,0.0008672480774004102,0.15055270587780967,0.9999972031981658,0.8691474931059797,39,0,1.358,0.5,2027.8471897707966,1.5453254842361768,1165.5368893560294,0.8135254252032235,200,0.5,3.073,4,4,0.3,1.2,3.341102847461209,1385.1293204006088,0.3966090099148692,1201.4142110662006,0.832655486049465,0.97
8549,0.885663531299605,0.0004946243644709847,0.02224015207841405,0.012532254576516917,0.02253113725113295,0.0008970993052605652,0.129096959126927,0.999996863327407,0.885663531299605,40,0,1.358,0.5,2780.1649353965527,1.7000419959687922,532.4620113753696,1.4230098020516673,200,0.5,3.073,4,4,0.3,1.2,0.7974962979079381,825.0307620075821,1.7875204268891822,2104.396263166427,1.2879635920785357,0.97
8550,0.9034895083927138,0.00047057143081742446,0.02169265845435788,0.012085661187626462,0.021816934432301132,0.0008779858313684548,0.10681971479555535,0.9999969396938095,0.9034895083927138,40,0,1.358,0.5,2949.388119094773,1.967481106353208,2980.149018310061,1.1325668179201265,200,0.5,3.073,4,4,0.3,1.2,0.6540034748991961,1057.8831574731769,0.9578773489942244,2981.789672283822,0.2453035590939313,0.97
8552,0.9301720428793585,0.000490653186256526,0.02215069268119004,0.01240575578841245,0.02076255149605814,0.0008987439900954658,0.07506993749724848,0.9999965120357583,0.9301720428793585,40,0,1.358,0.5,2717.2603972678776,1.9702506536604032,2605.0700624202655,1.30583927039279,200,0.5,3.073,4,4,0.3,1.2,2.8930978466916732,2179.987419489223,0.9846543434326744,2092.252181907652,1.5876537856365953,0.97
8553,0.9690971234304999,0.00040364958611554055,0.020091032480077785,0.010347894182874469,0.01942137854131922,0.0008695381784112629,0.0318883173031277,0.9999973711651939,0.9690971234304999,39,0,1.358,0.5,2566.601774718809,1.5869588202095393,1502.501884929704,1.023572059851465,200,0.5,3.073,4,4,0.3,1.2,3.6452748772607073,1916.6384976944257,0.7402826081560895,1102.3040082803836,0.3398920880705054,0.97
8554,0.9892596754392404,0.00020484776470030744,0.014312503788656528,0.00730587603507984,0.015919048950794188,0.0006109444897772729,0.010856931529116294,0.9999985516713819,0.9892596754392404,40,0,1.358,0.5,2873.3218537411108,1.5027836553885847,1478.6019557709117,0.24182363465627715,200,0.5,3.073,4,4,0.3,1.2,4.201937613495199,1292.4556752507374,0.6261387740045485,1893.018590684857,0.33920415810590265,0.97
8555,0.9982978969471238,4.6081220198452017e-05,0.0067883149749000315,0.0038780900607884067,0.008675644171697586,0.0004454273239679953,0.0017050051473427245,0.9999994048030162,0.9982978969471238,39,0,1.358,0.5,2475.1435585663917,1.7981366538666526,2439.4121485350884,1.6021288847286776,200,0.5,3.073,4,4,0.3,1.2,1.820118533577411,2868.61848797376,1.3486754467020643,1818.5881317084236,1.1720869644125829,0.97
8557,0.9991791609343617,3.571797373593834e-05,0.00597645160073587,0.0035082655574763654,0.007141301325628942,0.00047762585066864384,0.0008215133959265818,0.9999991937205098,0.9991791609343617,39,0,1.358,0.5,2561.6652366754383,1.1804749850521281,1827.5147632764345,0.9937652606188331,200,0.5,3.073,4,4,0.3,1.2,0.5821014326463468,2356.4643878228476,0.48123697592341225,2855.8806843245216,1.2078113737428327,0.97
8558,0.9777764817558026,0.00014953044954320728,0.012228264371659915,0.006445389360448688,0.014659637299555581,0.00047522666406042533,0.022728628330567505,0.9999989498564564,0.9777764817558026,39,0,1.358,0.5,2031.4093300923741,1.919312178387441,2997.4985337539347,1.6847465825673595,200,0.5,3.073,4,4,0.3,1.2,2.073593061502902,821.3952621811973,1.610743247899456,948.4451418795718,0.8579306455637346,0.97
8559,0.9883084634583508,0.00011485287003812259,0.010716943129368682,0.005730850915989767,0.014104775086887022,0.00042150866469752496,0.011829845613926627,0.9999992110876006,0.9883084634583508,39,0,1.358,0.5,2634.66300747414,1.9996682824100944,519.4622984130233,1.1664246648000445,200,0.5,3.073,4,4,0.3,1.2,4.8057293481781045,2389.807395834243,1.8862175198629354,2108.659226462437,1.3982323054033317,0.97
8562,0.9892398915899601,0.00013945061151881484,0.011808920844802662,0.006320481824947645,0.01591981952437988,0.0004671178252538018,0.010877147698467557,0.9999991856861062,0.9892398915899601,39,0,1.358,0.5,2956.96526717735,0.5617235198313589,1710.3797056136927,0.3856496783804551,200,0.5,3.073,4,4,0.3,1.2,4.153803840545944,2996.5675694608326,1.7411523744126927,2112.0478367259125,0.4021426860153264,0.97
8556,0.9322706686544089,0.0002405624424664781,0.015510075514531775,0.00787186587914833,0.016583829875244684,0.0005322617973946858,0.07264985762487638,0.9999985035353486,0.9322706686544089,41,0,1.358,0.5,2875.5045707137206,0.6726826152043878,1104.735450216945,1.9607459251359876,200,0.5,3.073,4,4,0.3,1.2,3.4104018977739083,1654.7007337910322,1.7506068732590478,883.3003739660599,0.8277780736261955,0.97
8565,0.8758797271165805,0.00037688634468024544,0.01941356084494149,0.00959428273342896,0.018948497081263626,0.0006469829954387288,0.1417092655997723,0.9999973527636072,0.8758797271165805,39,0,1.358,0.5,2821.61655407868,0.8557158478180826,2113.0324053539152,1.428997937347526,200,0.5,3.073,4,4,0.3,1.2,4.334602494887497,940.330884719607,1.0960299196633663,1367.1532158221262,0.6998364824425517,0.97
8566,0.9480433546891023,0.00038324532543286755,0.019576652559435883,0.010443633670855799,0.022214859657793944,0.0007668914353598508,0.05480408153690006,0.9999972008718533,0.9480433546891023,39,0,1.358,0.5,2896.0089834341334,1.3015236711194342,2940.1478906133184,0.7656315964452246,200,0.5,3.073,4,4,0.3,1.2,2.7956186406440993,1006.1115169397773,1.213727103603107,2146.299472368154,1.7436127272589172,0.97
8564,0.8929461134220297,0.0003677558479858059,0.019176961385626398,0.00917102504076959,0.018006863214181754,0.000674309890357259,0.11988840644337273,0.999997553529916,0.8929461134220297,40,0,1.358,0.5,2628.0013224286226,0.7483541225070263,976.5272294321541,0.7893275055166484,200,0.5,3.073,4,4,0.3,1.2,2.7086214395946273,2432.5665688556815,0.6435655894429059,1548.0504783263937,0.7569711813216686,0.97
8567,0.9227898807384224,0.0005295589506302596,0.023012147892586203,0.01131148322942341,0.021478611358416295,0.0008403044819961847,0.08367031419958101,0.9999963001792236,0.9227898807384224,39,0,1.358,0.5,2988.7171090509673,1.4869804445209516,1570.892108086025,1.8361294668554635,200,0.5,3.073,4,4,0.3,1.2,1.6304575813765487,2114.5394547895303,0.1981792957882781,1408.4350874257896,0.2703263459443207,0.97
8568,0.926744372972222,0.0005489319892019411,0.023429297667705302,0.011373799575442267,0.022757845723612058,0.00104401530182284,0.07904620644507951,0.9999962805733895,0.926744372972222,39,0,1.358,0.5,2696.8662639861327,0.8904635474939829,2415.3445589032535,1.908615615063347,200,0.5,3.073,4,4,0.3,1.2,4.826360021351933,1546.2750577938873,1.99649235161446,2065.941637118287,0.4016472311067522,0.97
8569,0.9207386469930988,0.0004975984350854721,0.022306914512892007,0.010907442694022324,0.022451853734345488,0.0008944363498467905,0.08608452926978669,0.9999971265606686,0.9207386469930988,40,0,1.358,0.5,2841.013257891761,1.2505301225925045,1976.1413470727607,0.4199538629985343,200,0.5,3.073,4,4,0.3,1.2,2.892295039836406,1682.3936595933562,0.8030629120129614,1383.469626436987,0.929685615804524,0.97
8574,0.9209486927786066,0.00016287821642205498,0.012762375030614599,0.005624935762727821,0.008990061875579021,0.0007800310339663444,0.08583682005442297,0.9999970718253859,0.9209486927786066,41,0,1.358,0.5,2895.009724417262,1.7617038593075585,2931.5199678613376,1.9218652837187233,200,0.5,3.073,4,4,0.3,1.2,1.2607115994001474,2112.879784618534,1.1504476172180789,1378.9974345851838,0.9319229285708079,0.97
8575,0.9964191325269666,1.8524413226684083e-05,0.004303999677821095,0.001934415721028602,0.0034055396688368166,0.0002814770719815888,0.003593736165976712,0.9999996228802561,0.9964191325269666,41,0,1.358,0.5,2812.2529390898703,1.595414624498749,903.2306903501353,0.4027089580376011,200,0.5,3.073,4,4,0.3,1.2,3.4752393542631284,1307.980223782447,0.4595861602350568,1590.1884807140004,1.6042922322243025,0.97
